"title","price","url"
"LULULEMON BLISS TANK IN charcoal grey SIZE 10 tencel","$59.00","https://www.ebay.com/itm/LULULEMON-BLISS-TANK-IN-charcoal-grey-SIZE-10-tencel/114254701475?hash=item1a9a1c63a3:g:Bi0AAMXQhpdR0dMf"
"LULULEMON LIVE FREE TOTE IN BLACK O/S NWOT","$159.00","https://www.ebay.com/itm/LULULEMON-LIVE-FREE-TOTE-IN-BLACK-O-S-NWOT/114254701199?hash=item1a9a1c628f:g:SagAAOSw93xd5nz8"
"Lululemon Run Swiftly Tech Tank Top Blue Mint Color Size 4 or 6 GWB-J","$29.99","https://www.ebay.com/itm/Lululemon-Run-Swiftly-Tech-Tank-Top-Blue-Mint-Color-Size-4-or-6-GWB-J/153966621551?hash=item23d920336f:g:Uy8AAOSwgOpe4Gbs"
"lululemon Men's Surge Shorts - Red/Dark Red - Size Medium - Preowned","$20.00","https://www.ebay.com/itm/lululemon-Mens-Surge-Shorts-Red-Dark-Red-Size-Medium-Preowned/164238759104?hash=item263d6494c0:g:mFQAAOSwli9e4Gdt"
"lululemon double deep v tank velvet flocked dots print in black size 6 with cups","$59.00","https://www.ebay.com/itm/lululemon-double-deep-v-tank-velvet-flocked-dots-print-in-black-size-6-with-cups/124218183816?hash=item1cebfb1088:g:JrwAAOSwkRpc9gOV"
"LULULEMON IN THE FLOW Crop II seamless leggings pants Heathered Deep Coal-8-EUC!","$0.99 $35.95","https://www.ebay.com/itm/LULULEMON-IN-THE-FLOW-Crop-II-seamless-leggings-pants-Heathered-Deep-Coal-8-EUC/133434518314?hash=item1f11512b2a:g:SSAAAOSwcK5e4Gjw"
"LULULEMON commit RACERBACK tank in black size 10","$59.00","https://www.ebay.com/itm/LULULEMON-commit-RACERBACK-tank-in-black-size-10/124218183698?hash=item1cebfb1012:g:Y7sAAOSwu~FdC~Xp"
"LULULEMON RELAXED FIT CROPS SIZE 4 HEATHERED CHARCOAL Gray with pocket","$79.00","https://www.ebay.com/itm/LULULEMON-RELAXED-FIT-CROPS-SIZE-4-HEATHERED-CHARCOAL-Gray-with-pocket/124218183549?hash=item1cebfb0f7d:g:Cb0AAOSwb5Bc40A1"
"Lululemon Pace Pusher Long Sleeve Top Mesh Inset Heathered Black Womens Sz 4","$49.99","https://www.ebay.com/itm/Lululemon-Pace-Pusher-Long-Sleeve-Top-Mesh-Inset-Heathered-Black-Womens-Sz-4/264759059028?hash=item3da4dea254:g:c2oAAOSwNaBd6xiC"
"lululemon crb cool racerback tank ll deep breath in black size 8","$59.00","https://www.ebay.com/itm/lululemon-crb-cool-racerback-tank-ll-deep-breath-in-black-size-8/124218183430?hash=item1cebfb0f06:g:lKoAAOSwfXhct79t"
