"title", price, sold, url
"Reformation Jeans Julie Black Ribbed Mock Neck Long Sleeve Dress Size Large", $89.99, Available, https://www.ebay.com/itm/Reformation-Jeans-Julie-Black-Ribbed-Mock-Neck-Long-Sleeve-Dress-Size-Large/124221551356?hash=item1cec2e72fc:g:3z8AAOSwNYde5E7H
"Reformation Denim Kavia Dress Size 4 New", $65.00, Available, https://www.ebay.com/itm/Reformation-Denim-Kavia-Dress-Size-4-New/224043752875?hash=item342a0c5dab:g:2lwAAOSwlD5erLJg
"Reformation Red Olivia Linen Dress Size 10 NWT", $105.00, Available, https://www.ebay.com/itm/Reformation-Red-Olivia-Linen-Dress-Size-10-NWT/124221548934?hash=item1cec2e6986:g:vVoAAOSwRfNeOkRd
"Nwt Reformation Black Dress Size 4", $75.00, Available, https://www.ebay.com/itm/Nwt-Reformation-Black-Dress-Size-4/224043746796?hash=item342a0c45ec:g:z3UAAOSwhele5EuH
"NWOT REFORMATION LUCKY Floral Wrap Mini Dress L SOLD OUT! $198 FINAL DROP!", $115.00, Available, https://www.ebay.com/itm/NWOT-REFORMATION-LUCKY-Floral-Wrap-Mini-Dress-L-SOLD-OUT-198-FINAL-DROP/264762207351?hash=item3da50eac77:g:i3EAAOSwdHtexYFI
"REFORMATION NAVY BLUE PLAID LINEN SLIP DRESS SPAGHETTI STRAPS XS USA mint", $149.99, Available, https://www.ebay.com/itm/REFORMATION-NAVY-BLUE-PLAID-LINEN-SLIP-DRESS-SPAGHETTI-STRAPS-XS-USA-mint/203020005099?hash=item2f44ef6eeb:g:OVkAAOSwfjdbcSa9
"Reformation Elliot Midi Dress M linen white blue stripes", $53.00 $70.00, Available, https://www.ebay.com/itm/Reformation-Elliot-Midi-Dress-M-linen-white-blue-stripes/233617830915?hash=item3664b53403:g:ovkAAOSw86de2wkV
"Reformation Capelet Sz Xs", $40.00, Available, https://www.ebay.com/itm/Reformation-Capelet-Sz-Xs/153969961881?hash=item23d9532b99:g:8FQAAOSwvgVe5EIn
"REFORMATION Zarina Notch V-neck Midi Tank Dress In Emerald Size Medium NWT", $99.99, Available, https://www.ebay.com/itm/REFORMATION-Zarina-Notch-V-neck-Midi-Tank-Dress-In-Emerald-Size-Medium-NWT/333624301980?hash=item4dad8ed99c:g:u4QAAOSwLg1e5DfF
"Reformation Denim Tie Front Mini Dress 6", $45.00, Available, https://www.ebay.com/itm/Reformation-Denim-Tie-Front-Mini-Dress-6/224043699629?hash=item342a0b8dad:g:43EAAOSwLmxe2wKY
"reformation polka dot dress 6 Medium Shoulder Long Sleeves", $50.00, Available, https://www.ebay.com/itm/reformation-polka-dot-dress-6-Medium-Shoulder-Long-Sleeves/224043698509?hash=item342a0b894d:g:PlEAAOSw6Qde2wMS
"Reformation Tulip Bodysuit Black Small", $49.99, Available, https://www.ebay.com/itm/Reformation-Tulip-Bodysuit-Black-Small/303594951195?hash=item46afab521b:g:a34AAOSw4hJdiDym
"Chive Green Floral Matin Reformation Wrap Bodice Puss Shoulder Midi Dress Size 8", $185.00, Available, https://www.ebay.com/itm/Chive-Green-Floral-Matin-Reformation-Wrap-Bodice-Puss-Shoulder-Midi-Dress-Size-8/114257649845?hash=item1a9a4960b5:g:mtsAAOSwY~pedO3n
