"title", source, price, sold, size, url
"Stio Button-Down Shirt Top", Poshmark, $28, Sold, L, https://poshmark.com/listing/Stio-ButtonDown-Shirt-Top-5d52dd5f08d2c2b72bcc03a4
"Stio Sweetwater Fleece Hoodie", Poshmark, $65, Sold, S, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Hoodie-5d52144b60ff85a3ead680e8
"Stio Azura Insulated Vest", Poshmark, $75, Sold, M, https://poshmark.com/listing/Stio-Azura-Insulated-Vest-5d4d94d3cdbd49c17b2c4342
"Stio men's Synthis navy full zip sweater  size XL", Poshmark, $30, Sold, XL, https://poshmark.com/listing/Stio-mens-Synthis-navy-full-zip-sweater-size-XL-5d4c65ef1af1eb7bf1439fba
"Stio Vest", Poshmark, $100, Sold, Medium, https://poshmark.com/listing/Stio-Vest-5d481b90bbf076b8cc459f94
"MINT! Stio Pinedale Nylon Stretch Tech Pants", Poshmark, $53, Sold, 8, https://poshmark.com/listing/MINT-Stio-Pinedale-Nylon-Stretch-Tech-Pants-5d46238d40744ae382c37361
"Stio Stillwater Fleece Coat", Poshmark, $55, Sold, S, https://poshmark.com/listing/Stio-Stillwater-Fleece-Coat-5d45e1cdbb22e3d4185feb9c
"NWOT Stio Sweetwater Fleece Cowl Neck in Hot Sauce", Poshmark, $50, Sold, M, https://poshmark.com/listing/NWOT-Stio-Sweetwater-Fleece-Cowl-Neck-in-Hot-Sauce-5d45d9bd1153bae961acc673
"Stio Cantana Henley Sweater 100% Merino Wool", Poshmark, $51, Sold, S, https://poshmark.com/listing/Stio-Cantana-Henley-Sweater-100-Merino-Wool-5d4358b7248f7a6716d08c14
"Stio Men’s Hardin Snap Shirt - Chocolate Brown", Poshmark, $26, Sold, L, https://poshmark.com/listing/Stio-Mens-Hardin-Snap-Shirt-Chocolate-Brown-5d41d972abe1ce2281744dc8
"Stio hat mesh trucker SnapBack leather", Poshmark, $10, Sold, OS, https://poshmark.com/listing/Stio-hat-mesh-trucker-SnapBack-leather-5d40ea5929f03018599bbbd7
"Stio sweater", Poshmark, $10, Sold, S, https://poshmark.com/listing/Stio-sweater-5d3f639bc953d8dc4cfe28ab
"Stio Hiking Pants in Blue", Poshmark, $30, Sold, 32, https://poshmark.com/listing/Stio-Hiking-Pants-in-Blue-5d3baa09a20dfc8841c4f08a
"STIO MOUNTAIN WOMANS SNOW PANTS SZ 6", Poshmark, $25, Sold, 6, https://poshmark.com/listing/STIO-MOUNTAIN-WOMANS-SNOW-PANTS-SZ-6-5d3a574579df27dd65889eaf
"STIO GRAY BUTTON FRONT MENS SHIRT S Z XXL", Poshmark, $12, Sold, XXL, https://poshmark.com/listing/STIO-GRAY-BUTTON-FRONT-MENS-SHIRT-S-Z-XXL-5d3a329e79df27f46987848f
"Sweater hat with Pom", Poshmark, $8, Sold, OS, https://poshmark.com/listing/Sweater-hat-with-Pom-5d323ee1138e18ce2e1beabf
"STIO FLEECE cowl BLUE SWEATER SIZE XS NEW TAGS", Poshmark, $20, Sold, XS, https://poshmark.com/listing/STIO-FLEECE-cowl-BLUE-SWEATER-SIZE-XS-NEW-TAGS-5d2dbd71264a558cd4cd7fc1
"Stio Harkin Snap Shirt Green Floral Jackson Hole", Poshmark, $21, Sold, M, https://poshmark.com/listing/Stio-Harkin-Snap-Shirt-Green-Floral-Jackson-Hole-5d296838152812c9f522e6e6
"Stio Jackalope Maroon Long Sleeve Scoop Neck Tee L", Poshmark, $18, Sold, L, https://poshmark.com/listing/Stio-Jackalope-Maroon-Long-Sleeve-Scoop-Neck-Tee-L-5d2693a22e7c2fdd8296a374
"Stio Rivet crop Jeans size 6", Poshmark, $25, Sold, 6, https://poshmark.com/listing/Stio-Rivet-crop-Jeans-size-6-5d227865d1aa25ac568ced1c
"Stio | Premium Performance Wear Top", Poshmark, $10, Sold, L, https://poshmark.com/listing/Stio-Premium-Performance-Wear-Top-5d20abee08d2c2a8d4219e43
"Stio Shirt", Poshmark, $15, Sold, S, https://poshmark.com/listing/Stio-Shirt-5d1d5db99ed36d8c21bcb204
"Stio Sweetwater Fleece Hoodie", Poshmark, $60, Sold, M, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Hoodie-5d150d01aa7ed3ae2affa1bc
"Reversible light jacket", Poshmark, $15, Sold, M, https://poshmark.com/listing/Reversible-light-jacket-5d117c0f7a8173653383f5a0
"Striped Organic Cotton 3/4 Sleeve Top Lole", Poshmark, $12, Sold, S, https://poshmark.com/listing/Striped-Organic-Cotton-34-Sleeve-Top-Lole-5d0ffc22a20dfcec5cee9866
"Patagonia Synchilla Pullover", Poshmark, $40, Sold, XL, https://poshmark.com/listing/Patagonia-Synchilla-Pullover-5d0fb1756a044e0f32eeae31
"Stio black fitness skort M", Poshmark, $15, Sold, M, https://poshmark.com/listing/Stio-black-fitness-skort-M-5d0abafc26219f95a89c3eaa
"Purple stio Jackelope t-shirt", Poshmark, $8, Sold, S, https://poshmark.com/listing/Purple-stio-Jackelope-tshirt-5d01428208d2c21e0400d897
"Stio Sweetwater fleece hoodie", Poshmark, $25, Sold, XS, https://poshmark.com/listing/Stio-Sweetwater-fleece-hoodie-5cfd8d64bb22e3d7785e5f8a
"Stio Flannel Shirt Grey Teal XL dovetail", Poshmark, $22, Sold, XL, https://poshmark.com/listing/Stio-Flannel-Shirt-Grey-Teal-XL-dovetail-5cfc41ec2f82767259f33cff
"Stio Ws Hometown Down Hooded Jacket", Poshmark, $65, Sold, S, https://poshmark.com/listing/Stio-Ws-Hometown-Down-Hooded-Jacket-5cf2c3622f827665decfa08f
"Stio short sleeve button up", Poshmark, $25, Sold, S, https://poshmark.com/listing/Stio-short-sleeve-button-up-5cf2c238abe1ce867861ae61
"Stop puffy vest", Poshmark, $40, Sold, S, https://poshmark.com/listing/Stop-puffy-vest-5cf2bdc529f030c3a963cffa
"Stio Brown Athletic Outdoor Hiking Capris", Poshmark, $27, Sold, 8, https://poshmark.com/listing/Stio-Brown-Athletic-Outdoor-Hiking-Capris-5cf18badadb58d1b92b45388
"Stio Outdoor Hiking Capris", Poshmark, $27, Sold, 8, https://poshmark.com/listing/Stio-Outdoor-Hiking-Capris-5cf1889779df27e4a353b60e
"Stio Jackalope Beanie", Poshmark, $15, Sold, OS, https://poshmark.com/listing/Stio-Jackalope-Beanie-5cef1762264a557ce2081254
"Stio Women's Sweetwater Fleece Hoodie", Poshmark, $45, Sold, M, https://poshmark.com/listing/Stio-Womens-Sweetwater-Fleece-Hoodie-5ceeb16016105da145d3a9c9
"Super cozy hooded jacket with fleece lining S", Poshmark, $25, Sold, S, https://poshmark.com/listing/Super-cozy-hooded-jacket-with-fleece-lining-S-5ce869e01153baa9b577dbb1
"Vineyard Vines For TARGET 1/4 zip stripe pullover", Poshmark, $55, Sold, L, https://poshmark.com/listing/Vineyard-Vines-For-TARGET-14-zip-stripe-pullover-5ce1e41eb3e917f6baceb5c3
"Bundle 6 for $30 Poof! dress", Poshmark, $12, Sold, M, https://poshmark.com/listing/Bundle-6-for-30-Poof-dress-5ce09c3c19c1573b117ee3d4
"STIO women’s sweater fleece - size large", Poshmark, $40, Sold, L, https://poshmark.com/listing/STIO-womens-sweater-fleece-size-large-5ce0645ebb22e3f03e98f818
"Stio Green polo with zipper. Size large", Poshmark, $20, Sold, L, https://poshmark.com/listing/Stio-Green-polo-with-zipper-Size-large-5ce036a5afade8e2c98d206b
"Stio Fleece", Poshmark, $9, Sold, S, https://poshmark.com/listing/Stio-Fleece-5ce007a92e7c2fd3fa1d4060
"Stio Fleece", Poshmark, $9, Sold, S, https://poshmark.com/listing/Stio-Fleece-5ce00734969d1f4081776a7b
"STIO Colter Mountain Khaki Canvas Pant Chino Short", Poshmark, $25, Sold, 36, https://poshmark.com/listing/STIO-Colter-Mountain-Khaki-Canvas-Pant-Chino-Short-5cd86699510bcafedc1cfd32
"Stio Women’s Down Jacket", Poshmark, $90, Sold, M, https://poshmark.com/listing/Stio-Womens-Down-Jacket-5cd77d6529f0307f7dc7a615
"Men’s Alpha® Alpine Hooded Jacket", Poshmark, $75, Sold, L, https://poshmark.com/listing/Mens-Alpha-Alpine-Hooded-Jacket-5cd59c5ed1aa25db92134a58
"stio | Women’s Outdoor Shorts", Poshmark, $24, Sold, 8, https://poshmark.com/listing/stio-Womens-Outdoor-Shorts-5cd07fb7689ebc11afb50d1b
"STIO Jackson hole trucker hat", Poshmark, $10, Sold, OS, https://poshmark.com/listing/STIO-Jackson-hole-trucker-hat-5cd07901fe19c70e65a3d579
"STIO", Poshmark, $30, Sold, M, https://poshmark.com/listing/STIO-5cd0473f8557af266457774c
"Stio Men's Hand Pressed Pinecone Sweatshirt - NWT", Poshmark, $40, Sold, M, https://poshmark.com/listing/Stio-Mens-Hand-Pressed-Pinecone-Sweatshirt-NWT-5ccf17f3de696a6c25e744d3
"Women’s Stio Mountain Jacket Size Small", Poshmark, $90, Sold, S, https://poshmark.com/listing/Womens-Stio-Mountain-Jacket-Size-Small-5cc89df2afade8cacfd89c76
"STIO Sweetwater Fleece Jacket Large", Poshmark, $50, Sold, L, https://poshmark.com/listing/STIO-Sweetwater-Fleece-Jacket-Large-5cc7abf7adb58dfe881a710f
"NWT Stio 1327 CFS Shirt Larkspur Blue Floral Sz M", Poshmark, $40, Sold, M, https://poshmark.com/listing/NWT-Stio-1327-CFS-Shirt-Larkspur-Blue-Floral-Sz-M-5cc6fbab19c1574c28575e0f
"Stio down jacket", Poshmark, $72, Sold, S, https://poshmark.com/listing/Stio-down-jacket-5cc6555e4776df7ce3510b60
"Stio Pants 12", Poshmark, $45, Sold, 12, https://poshmark.com/listing/Stio-Pants-12-5cc476e08d653d93d554598f
"So warm and soft!", Poshmark, $42, Sold, M, https://poshmark.com/listing/So-warm-and-soft-5cbd1c72afade8d1d83389c8
"Womens Stio Insulated Jacket", Poshmark, $55, Sold, XL, https://poshmark.com/listing/Womens-Stio-Insulated-Jacket-5cb802d48d6f1a59124c2ba2
"STIO sweetwater fleece pullover zip back", Poshmark, $35, Sold, S, https://poshmark.com/listing/STIO-sweetwater-fleece-pullover-zip-back-5cb7f3f7fe19c7318ee601a8
"Stio hat brand new! Woman’s Emmers beanie", Poshmark, $22, Sold, OS, https://poshmark.com/listing/Stio-hat-brand-new-Womans-Emmers-beanie-5cb25b9c08d2c2e2fdd6c77e
"Women’s Stio hooded sweatshirt. Size small", Poshmark, $47, Sold, S, https://poshmark.com/listing/Womens-Stio-hooded-sweatshirt-Size-small-5cb0f678a20dfc9f280b2edb
"Stio puffy down vest", Poshmark, $40, Sold, M, https://poshmark.com/listing/Stio-puffy-down-vest-5cb0e35a7a8173b9c50fcafd
"Men’s stio button down", Poshmark, $25, Sold, M, https://poshmark.com/listing/Mens-stio-button-down-5caf58c29ed36d2bae034359
"Stio Sweetwater Fleece Jacket Size Small", Poshmark, $37, Sold, S, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Jacket-Size-Small-5cae3e5c248f7aa57fabf0ae
"Men’s Stio Fleece Vest - Large", Poshmark, $40, Sold, L, https://poshmark.com/listing/Mens-Stio-Fleece-Vest-Large-5ca9f0b8afade82e54801d27
"Stio women’s athletic pants sz 12", Poshmark, $31, Sold, 12, https://poshmark.com/listing/Stio-womens-athletic-pants-sz-12-5ca98b33adb58d97c639a9c6
"NWT Stio Green Floral Printed Harkin Snap Shirt", Poshmark, $35, Sold, M, https://poshmark.com/listing/NWT-Stio-Green-Floral-Printed-Harkin-Snap-Shirt-5ca656e06a7fba237dc36736
"Stio Hometown down hooded vest", Poshmark, $135, Sold, M, https://poshmark.com/listing/Stio-Hometown-down-hooded-vest-5ca57b8ebb22e351bc7f1181
"Stio Capri Pant", Poshmark, $40, Sold, 2, https://poshmark.com/listing/Stio-Capri-Pant-5ca40e8ba20dfcf92a30a4e3
"Patagonia Synchilla Pullover - TWO AVAILABLE", Poshmark, $31, Sold, XL, https://poshmark.com/listing/Patagonia-Synchilla-Pullover-TWO-AVAILABLE-5ca2492201e2041b304437f6
"Snap back hat", Poshmark, $10, Sold, OS, https://poshmark.com/listing/Snap-back-hat-5ca16c3b19c157b6a4871d7b
"Stio Jackalope tee size M EUC", Poshmark, $17, Sold, M, https://poshmark.com/listing/Stio-Jackalope-tee-size-M-EUC-5ca13bcc7f617f65aa090a28
"Puffy vest", Poshmark, $47, Sold, M, https://poshmark.com/listing/Puffy-vest-5c9fcd35248f7a52c3a8d66b
"Stio jacket", Poshmark, $16, Sold, XS, https://poshmark.com/listing/Stio-jacket-5c9c2586aaa5b8b88f80cedf
"Men’s XL Stio environ xt Jacket", Poshmark, $100, Sold, XL, https://poshmark.com/listing/Mens-XL-Stio-environ-xt-Jacket-5c9bd787d6dc529e117fa061
"Stio Gannett Peak Half Zip", Poshmark, $45, Sold, L, https://poshmark.com/listing/Stio-Gannett-Peak-Half-Zip-5c9aadd9035cf130b0f03e0f
"Stio Sweetwater Fleece Pullover", Poshmark, $45, Sold, S, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Pullover-5c9a80b2819e9065b282475f
"Stio Tartan Plaid Flannel L/S Shirt  Jackson Hole", Poshmark, $26, Sold, Small, https://poshmark.com/listing/Stio-Tartan-Plaid-Flannel-LS-Shirt-Jackson-Hole-5c96bcbd194dadf7a75c9b8d
"NWOT Stio Skycrest Insulated Snap Shirt Jacket", Poshmark, $70, Sold, M, https://poshmark.com/listing/NWOT-Stio-Skycrest-Insulated-Snap-Shirt-Jacket-5c957555f61d63b8a1b7c095
"Stio Tech Fleece Performance Hoodie.", Poshmark, $65, Sold, L, https://poshmark.com/listing/Stio-Tech-Fleece-Performance-Hoodie-5c92d6c6de6f62a5d79f6ff5
"Stio Mountain Shorts Black sz 10 Outdoor Hiking", Poshmark, $30, Sold, 10, https://poshmark.com/listing/Stio-Mountain-Shorts-Black-sz-10-Outdoor-Hiking-5c929e9ad36b689d3b88a312
"Stio women’s azura vest", Poshmark, $100, Sold, M, https://poshmark.com/listing/Stio-womens-azura-vest-5c929830c61777861f0c0dd1
"Stio Men’s Flannel Large", Poshmark, $15, Sold, L, https://poshmark.com/listing/Stio-Mens-Flannel-Large-5c902316baebf66f175d255b
"Stio 2308 Men’s Second Light Hooded Jacket", Poshmark, $60, Sold, L, https://poshmark.com/listing/Stio-2308-Mens-Second-Light-Hooded-Jacket-5c8fe170c2e9fe77f91ca49d
"NWT Stio 2308 Men’s Second Light Hooded Jacket", Poshmark, $50, Sold, L, https://poshmark.com/listing/NWT-Stio-2308-Mens-Second-Light-Hooded-Jacket-5c8fdcff194dad83ed8494c5
"Stio cowl fleece", Poshmark, $45, Sold, XS, https://poshmark.com/listing/Stio-cowl-fleece-5c8e6348a31c333616ba946d
"NWOT Stio Running Pullover", Poshmark, $50, Sold, M, https://poshmark.com/listing/NWOT-Stio-Running-Pullover-5c8d6de0c2e9fefc8a0f018b
"🐰Stio Women's long sleeve top  thumbholes  small", Poshmark, $10, Sold, S, https://poshmark.com/listing/Stio-Womens-long-sleeve-top-thumbholes-small-5c8944825c445241f07a8cde
"Patagonia Synchilla Pullover - TWO AVAILABLE", Poshmark, $25, Sold, XL, https://poshmark.com/listing/Patagonia-Synchilla-Pullover-TWO-AVAILABLE-5c872f086163ae9d80fcbd37
"Men’s Stio lightweight puffy coat", Poshmark, $82, Sold, L, https://poshmark.com/listing/Mens-Stio-lightweight-puffy-coat-5c842ba5409c158e378d66f8
"Stio red/orange button down shirt  size M", Poshmark, $38, Sold, M, https://poshmark.com/listing/Stio-redorange-button-down-shirt-size-M-5c83e907c9bf50211d7f2b80
"Stio hi low 💯% wool sweater", Poshmark, $44, Sold, M, https://poshmark.com/listing/Stio-hi-low-wool-sweater-5c82decb12cd4a0dd94cfae2
"Stio 100% Merino wool half zip sweater medium", Poshmark, $65, Sold, M, https://poshmark.com/listing/Stio-100-Merino-wool-half-zip-sweater-medium-5c81ec3b12cd4a2df8226263
"STIO 1/2 Zip Fleece Pullover", Poshmark, $36, Sold, XL, https://poshmark.com/listing/STIO-12-Zip-Fleece-Pullover-5c81db042beb79b569044a9d
"STIO MENS BOARD SHORTS", Poshmark, $15, Sold, 36, https://poshmark.com/listing/STIO-MENS-BOARD-SHORTS-5c7d85e92e147879526fa441
"$109 Stio CFS Board Pants in "magnet" gray", Poshmark, $30, Sold, 8, https://poshmark.com/listing/109-Stio-CFS-Board-Pants-in-magnet-gray-5c7cb8e8bce4891597b811ab
"$109 Stio CFS Board Pants in "citadel" gray", Poshmark, $39, Sold, 8, https://poshmark.com/listing/109-Stio-CFS-Board-Pants-in-citadel-gray-5c7cb71cbf772908912f3529
"Men’s Stio Pinedale Pant Hiking Mountain Pant.", Poshmark, $60, Sold, 36, https://poshmark.com/listing/Mens-Stio-Pinedale-Pant-Hiking-Mountain-Pant-5c7afb506197453001a06702
"Stio fleece lined flannel snap shirt size medium", Poshmark, $20, Sold, M, https://poshmark.com/listing/Stio-fleece-lined-flannel-snap-shirt-size-medium-5c75de21baebf6f123070d3f
"Stio Dulcet Soft Shell Skinny Pant", Poshmark, $55, Sold, 6, https://poshmark.com/listing/Stio-Dulcet-Soft-Shell-Skinny-Pant-5c731f1ebb76157fdec9abeb
"Stio Men's Wilcox Green Fleece Hoodie", Poshmark, $60, Sold, L, https://poshmark.com/listing/Stio-Mens-Wilcox-Green-Fleece-Hoodie-5c7495907c979d194504bb4c
"Stio Sweetwater Fleece Hoodie", Poshmark, $40, Sold, L, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Hoodie-5c730477f63eeaaf3f51f78f
"Women’s Stio Zip-Up Jacket", Poshmark, $55, Sold, S, https://poshmark.com/listing/Womens-Stio-ZipUp-Jacket-5c7300d89fe486380b375095
"Brand new down Stio Vest size M", Poshmark, $60, Sold, M, https://poshmark.com/listing/Brand-new-down-Stio-Vest-size-M-5c71b6d0baebf67a2f5d9ebe
"NWOT Stio Running Pullover", Poshmark, $40, Sold, M, https://poshmark.com/listing/NWOT-Stio-Running-Pullover-5c7088814ab633b5e2183614
"NWT Stio T Shirt Dress", Poshmark, $15, Sold, L, https://poshmark.com/listing/NWT-Stio-T-Shirt-Dress-5c7021dc9539f79991736c80
"Stio Sweetwater Fleece Hoodie", Poshmark, $40, Sold, M, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Hoodie-5c6ce92a819e90e9906de358
"STIO sweetwater fleece hoodie", Poshmark, $55, Sold, M, https://poshmark.com/listing/STIO-sweetwater-fleece-hoodie-5c6cbf6e035cf1ff7ee83d5c
"Stio Men's Wilcox Fleece Hoodie in Green", Poshmark, $60, Sold, M, https://poshmark.com/listing/Stio-Mens-Wilcox-Fleece-Hoodie-in-Green-5c6c3457f68b98f14469ece0
"Patagonia Synchilla Pullover - TWO AVAILABLE", Poshmark, $49, Sold, XL, https://poshmark.com/listing/Patagonia-Synchilla-Pullover-TWO-AVAILABLE-5c6b4c1dbde414b41c143862
"Stio 1/4 zip Microfleece", Poshmark, $25, Sold, M, https://poshmark.com/listing/Stio-14-zip-Microfleece-5c6b3fe0a31c337302be3e1a
"Scarf", Poshmark, $10, Sold, OS, https://poshmark.com/listing/Scarf-5c69b9d96a0bb732b516d863
"Stio fleece", Poshmark, $40, Sold, M, https://poshmark.com/listing/Stio-fleece-5c69b6a1aa571985f32da847
"Stio Women's Sweetwater Fleece Hoodie in Red", Poshmark, $89, Sold, M, https://poshmark.com/listing/Stio-Womens-Sweetwater-Fleece-Hoodie-in-Red-5c69788dc04866bf26cc0704
"Women’s zip up", Poshmark, $27, Sold, S, https://poshmark.com/listing/Womens-zip-up-5c66e2d2c9bf50835673fcaa
"STIO Sweetwater Fleece Pullover Zip Back", Poshmark, $12, Sold, S, https://poshmark.com/listing/STIO-Sweetwater-Fleece-Pullover-Zip-Back-5c661e407386bcda3df7cf29
"34 / STIO Men's Pinedale Pant", Poshmark, $40, Sold, 34, https://poshmark.com/listing/34-STIO-Mens-Pinedale-Pant-5c60e200a5d7c6daaafdac19
"STIO Sweetwater fleece! NWT!", Poshmark, $80, Sold, S, https://poshmark.com/listing/STIO-Sweetwater-fleece-NWT-5c60dce9e944bab3fb6b4352
"Hot Chilly’s Peachskins Peach Skins Thermal Lot", Poshmark, $30, Sold, S, https://poshmark.com/listing/Hot-Chillys-Peachskins-Peach-Skins-Thermal-Lot-5c5f34689e020c3b5d1ad52e
"Stio Gannett Peak Half Zip fleece purple orange", Poshmark, $59, Sold, S, https://poshmark.com/listing/Stio-Gannett-Peak-Half-Zip-fleece-purple-orange-5c5e0d7565fa090532f75617
"NWT Women’s Stio microfleece Half Zip", Poshmark, $30, Sold, S, https://poshmark.com/listing/NWT-Womens-Stio-microfleece-Half-Zip-5c5c9c94194dad75993a3dbe
"Stio Mountain Nylon Neon Green Windbreaker Jacket", Poshmark, $32, Sold, L, https://poshmark.com/listing/Stio-Mountain-Nylon-Neon-Green-Windbreaker-Jacket-5c589f15c61777daf2de4fbe
"Stio Insulated Puffer Jacket", Poshmark, $45, Sold, M, https://poshmark.com/listing/Stio-Insulated-Puffer-Jacket-5c57af147386bc046d3d52a4
"Stio river shirt NWOT xs", Poshmark, $20, Sold, XS, https://poshmark.com/listing/Stio-river-shirt-NWOT-xs-5c575032534ef99e82628744
"Stio Men’s Eddy Shirt LS in Juniper Check", Poshmark, $45, Sold, L, https://poshmark.com/listing/Stio-Mens-Eddy-Shirt-LS-in-Juniper-Check-5c573c21fe51510844efffbd
"**LAST CHANCE** Stio W’s Rivet Skinny Canvas Pants", Poshmark, $36, Sold, 4, https://poshmark.com/listing/LAST-CHANCE-Stio-Ws-Rivet-Skinny-Canvas-Pants-5c57068334a4efc12e6fde79
"Hot Chilly’s Peachskins Peach Skins Thermal Lot", Poshmark, $39, Sold, , https://poshmark.com/listing/Hot-Chillys-Peachskins-Peach-Skins-Thermal-Lot-5c5673766a0bb73a048c53d6
"STIO Rivet Jeans in Dark Wash", Poshmark, $25, Sold, 10, https://poshmark.com/listing/STIO-Rivet-Jeans-in-Dark-Wash-5c52780528309579a9105c38
"STIO Red & Black Plaid Flannel Shirt", Poshmark, $33, Sold, XL, https://poshmark.com/listing/STIO-Red-Black-Plaid-Flannel-Shirt-5c524710194dad405fdfa316
"STIO Mens Fleece Light Zippered Jacket Extra Large", Poshmark, $30, Sold, XL, https://poshmark.com/listing/STIO-Mens-Fleece-Light-Zippered-Jacket-Extra-Large-5c522fc49539f72f484ae824
"Stio Basin XT 30L Pack", Poshmark, $50, Sold, OS, https://poshmark.com/listing/Stio-Basin-XT-30L-Pack-5c51256fde6f627d84c1851a
"Women’s Stio Vest", Poshmark, $60, Sold, S, https://poshmark.com/listing/Womens-Stio-Vest-5c5123824ab6338d0bb42562
"Men’s reversible Stio lightweight down jacket", Poshmark, $50, Sold, L, https://poshmark.com/listing/Mens-reversible-Stio-lightweight-down-jacket-5c4fb310a31c3337d88eb2ff
"STIO Harmon Jacket Reversible Sz Large", Poshmark, $45, Sold, L, https://poshmark.com/listing/STIO-Harmon-Jacket-Reversible-Sz-Large-5c4df4b1f63eeadbc433ad73
"OBERMEYER WOMEN'S SKI PANTS", Poshmark, $90, Sold, 8, https://poshmark.com/listing/OBERMEYER-WOMENS-SKI-PANTS-5c4c72410f8d340737341cd2
"Woman’s STIO Ski Pants - Size XL (14)", Poshmark, $150, Sold, XL, https://poshmark.com/listing/Womans-STIO-Ski-Pants-Size-XL-14-5c49b5bfc2e9feb19b0d9485
"Stop grey fleece pullover", Poshmark, $20, Sold, M, https://poshmark.com/listing/Stop-grey-fleece-pullover-5c486bfe3c9844beb20c05ad
"Patagonia Synchilla Pullover - TWO AVAILABLE", Poshmark, $49, Sold, , https://poshmark.com/listing/Patagonia-Synchilla-Pullover-TWO-AVAILABLE-5c47bb7615379505c938a888
"Stio womens baselayer", Poshmark, $15, Sold, XS, https://poshmark.com/listing/Stio-womens-baselayer-5c474052951996b3bed240bd
"Stio Plaid Flannel Top XL", Poshmark, $15, Sold, XL, https://poshmark.com/listing/Stio-Plaid-Flannel-Top-XL-5c4378384cdc30a363f3ce17
"Stio Fleece Jacket Shirt Style Men’s Large", Poshmark, $8, Sold, L, https://poshmark.com/listing/Stio-Fleece-Jacket-Shirt-Style-Mens-Large-5c415189bb7615ab73b4f431
"Stio lined wool pants❄️❄️", Poshmark, $22, Sold, 8, https://poshmark.com/listing/Stio-lined-wool-pants-5c40b67012cd4afaed7e64cd
"Stio Down Vest", Poshmark, $45, Sold, S, https://poshmark.com/listing/Stio-Down-Vest-5c3fcae4035cf189395847d0
"Stio of Jackson Hole Wyoming original Eddy shirt.", Poshmark, $20, Sold, M, https://poshmark.com/listing/Stio-of-Jackson-Hole-Wyoming-original-Eddy-shirt-5c3e5ac93c9844e020231d26
"BUNDLE OF 2 STIO T-SHIRTS", Poshmark, $15, Sold, M, https://poshmark.com/listing/BUNDLE-OF-2-STIO-TSHIRTS-5c3e19d84ab633ead5cfb6c1
"OBERMEYER WOMEN'S SKI PANTS", Poshmark, $115, Sold, , https://poshmark.com/listing/OBERMEYER-WOMENS-SKI-PANTS-5c3e0625db0eab5c79f83fa2
"NWT Stio Divide Shirt", Poshmark, $26, Sold, L, https://poshmark.com/listing/NWT-Stio-Divide-Shirt-5c3d4368d6dc52cac6feca50
"Stio Shot 7 Down Jacket Mens XL", Poshmark, $75, Sold, XL, https://poshmark.com/listing/Stio-Shot-7-Down-Jacket-Mens-XL-5c38205403087cb3b75dfc67
"Stio Second Light Hooded Alpha Jacket Reversible", Poshmark, $60, Sold, L, https://poshmark.com/listing/Stio-Second-Light-Hooded-Alpha-Jacket-Reversible-5c36d155d6dc52f1bd0315fd
"Stio environ ski pants", Poshmark, $300, Sold, S, https://poshmark.com/listing/Stio-environ-ski-pants-5c341085d6dc528fc849920e
"Stio women’s Sweetwater Fleece Cowl Pullover  XS", Poshmark, $45, Sold, XS, https://poshmark.com/listing/Stio-womens-Sweetwater-Fleece-Cowl-Pullover-XS-5c3360b51b32945659e3e362
"STIO 2165 Men’s Lofted Sky Jacket XL (0400)", Poshmark, $75, Sold, XL, https://poshmark.com/listing/STIO-2165-Mens-Lofted-Sky-Jacket-XL-0400-5c327e25194dad890d5df95b
"Zelos Packable Vest", Poshmark, $13, Sold, S, https://poshmark.com/listing/Zelos-Packable-Vest-5c30a33d917f561700ac64a0
"Stio Sweater Pullover", Poshmark, $70, Sold, S, https://poshmark.com/listing/Stio-Sweater-Pullover-5c2fcd9e9fe486780ff37dfa
"Men’s Stio jacket", Poshmark, $70, Sold, L, https://poshmark.com/listing/Mens-Stio-jacket-5c2e7cecaa5719d72652a5cf
"Stio Sweetwater Fleece Hoodie Gray Medium C1677", Poshmark, $65, Sold, M, https://poshmark.com/listing/Stio-Sweetwater-Fleece-Hoodie-Gray-Medium-C1677-5c2e74d72e1478b6bf96fcc9
"Stio Azura Insulated Puffer Vest", Poshmark, $87, Sold, L, https://poshmark.com/listing/Stio-Azura-Insulated-Puffer-Vest-5c283be8aa5719b98b34ea92
"Stio CFS Watershirt Jacket  Small  Pink", Poshmark, $45, Sold, S, https://poshmark.com/listing/Stio-CFS-Watershirt-Jacket-Small-Pink-5c27e11e0cb5aab165a74892
"NWOT Stio Modis Anorak", Poshmark, $99, Sold, M, https://poshmark.com/listing/NWOT-Stio-Modis-Anorak-5c254ccb6a484ddb3f0c0441
"New Stio Sweetwater Fleece Hoodie frosty spruce", Poshmark, $80, Sold, L, https://poshmark.com/listing/New-Stio-Sweetwater-Fleece-Hoodie-frosty-spruce-5c25265929de4590ae5c9e34
"NWOT $35 Stio Emmers beanie meadow mauve", Poshmark, $18, Sold, OS, https://poshmark.com/listing/NWOT-35-Stio-Emmers-beanie-meadow-mauve-5c23dcebfa9b65b47503dcfd
