"title", price, sold, size, url
"Long sleeve leotard and shorts", $20, Available, Child small, https://poshmark.com/listing/Long-sleeve-leotard-and-shorts-5eecc60e180136c16f7dd19f
"Capezio Gold Flats Loafers Jenny Ballet Shoes 6.5", $22, Available, 6.5, https://poshmark.com/listing/Capezio-Gold-Flats-Loafers-Jenny-Ballet-Shoes-65-5eecc70b57600681ef3c6409
"NUDE CAPEZIO TIGHTS", $6, Available, L, https://poshmark.com/listing/NUDE-CAPEZIO-TIGHTS-5eecc5e7ae766f00dfbc2e37
"Gymnastics leotard and shorts Child Sm", $15, Available, Child Small, https://poshmark.com/listing/Gymnastics-leotard-and-shorts-Child-Sm-5eecc3707f80d274d63bedf3
"Capezio Blue Booty Shorts", $18, Available, M, https://poshmark.com/listing/Capezio-Blue-Booty-Shorts-5eecc229ae766fe734bc19be
"Girls gymnastics suit- nwot", $20, Available, M, https://poshmark.com/listing/Girls-gymnastics-suit-nwot-5eecbffb6914122e18266a68
"NWT sz M capezio seamless comfort bras 2 pack", $25, Available, M, https://poshmark.com/listing/NWT-sz-M-capezio-seamless-comfort-bras-2-pack-5eecb08c284e999040b3b901
"⚡️3/$30⚡️ Capezio Girls Jazz shoes", $15, Available, 1G, https://poshmark.com/listing/330-Capezio-Girls-Jazz-shoes-5eec49229e1559c79f764b2d
"⚡️3/$30⚡️ Capezio Girls Tap Shoes", $13, Available, 12G, https://poshmark.com/listing/330-Capezio-Girls-Tap-Shoes-5eec46c693649f5cb19d0df9
"Dance Hot Shorts", $7, Available, L/G, https://poshmark.com/listing/Dance-Hot-Shorts-5eec3d6e18013699e57c3564
"CAPEZIO leotard", $19, Available, Medium, https://poshmark.com/listing/CAPEZIO-leotard-5eec36692f3d19fe07863493
"Capezio Authentic women stretch jeans size 10R", $36, Available, 10R, https://poshmark.com/listing/Capezio-Authentic-women-stretch-jeans-size-10R-5eec2aec727b3e18d7e45721
"Black velvet zip up dance crop top", $15, Available, XS, https://poshmark.com/listing/Black-velvet-zip-up-dance-crop-top-5eec2121ce5f1cc538db6d83
